mgrnu,name,confirm_da,address,sigungu,ins_place,road,road_type,ins_date,lng,lat,geometry
6053.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 397-4,동래구,온천초교,,교차로,1990-10-01,129.0734254,35.21264601,POINT (129.0734254 35.21264601)
6054.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 425-27,동래구,동래원예고교,,교차로,1999-10-01,129.0770141,35.21409236,POINT (129.0770141 35.21409236)
6055.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜동 5-9,동래구,온천주유소,,교차로,2006-07-01,129.0847397,35.21606042,POINT (129.0847397 35.21606042)
6056.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜동 65-30,동래구,명륜주택,,단일로,2001-02-01,129.082945,35.21325518,POINT (129.082945 35.21325518)
6057.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜동 726-8,동래구,명륜PB,,단일로,2001-02-01,129.082753,35.21038149,POINT (129.082753 35.21038149)
6058.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜동 638-18,동래구,명륜로타리,,교차로,2001-02-01,129.0834793,35.20801336,POINT (129.0834793 35.20801336)
6059.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 11-37,동래구,세병교,,단일로,1999-01-01,129.0831287,35.1973351,POINT (129.0831287 35.1973351)
6060.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 153-6,동래구,온천천 안락경동메르빌,,단일로,2000-02-01,129.106144,35.19159228,POINT (129.106144 35.19159228)
6061.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 245-24,동래구,부산은행안남출장소,,교차로,2004-02-01,129.1050255,35.19251291,POINT (129.1050255 35.19251291)
6062.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 630-6,동래구,성화탕(부산은행연수원),,교차로,2002-01-01,129.1032071,35.19283598,POINT (129.1032071 35.19283598)
6063.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 628-8,동래구,(주)한국미마,,단일로,2000-03-01,129.1039858,35.19438826,POINT (129.1039858 35.19438826)
6064.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 466-4,동래구,충렬초교입구,,교차로,2002-01-01,129.1106067,35.19918609,POINT (129.1106067 35.19918609)
6065.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 446-47,동래구,안락초교입구,,단일로,2000-02-01,129.1027738,35.19976255,POINT (129.1027738 35.19976255)
6066.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 426-2,동래구,서원시장(복개천),,교차로,2002-01-01,129.0994822,35.20078404,POINT (129.0994822 35.20078404)
6067.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 431-9,동래구,서원장여관(복개천),,단일로,1997-01-01,129.0985765,35.19877318,POINT (129.0985765 35.19877318)
6068.0,일반신호 제어,2020-12-31,부산광역시 동래구 명륜동 661-10,동래구,동래중학교,,교차로,2005-05-01,129.0793893,35.21015918,POINT (129.0793893 35.21015918)
6069.0,일반신호 제어,2020-12-31,부산광역시 동래구 사직동 594-28,동래구,사직초교,,교차로,1996-12-01,129.0554713,35.20019368,POINT (129.0554713 35.20019368)
6071.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜동 569-15,동래구,대신산업,,단일로,2001-02-01,129.0824026,35.20549913,POINT (129.0824026 35.20549913)
6072.0,일반신호 제어,2020-12-31,부산광역시 동래구 명륜동 17-16,동래구,명륜아이파트2차 정문(교동초교),,교차로,2018-10-17,129.0887027,35.21508736,POINT (129.0887027 35.21508736)
6073.0,일반신호 제어,2020-12-31,부산광역시 동래구 명장동 512-4,동래구,명장초교,,단일로,2002-01-01,129.0983198,35.20905127,POINT (129.0983198 35.20905127)
6075.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 9-15,동래구,동래소방서,,교차로,1999-01-01,129.0844072,35.19934274,POINT (129.0844072 35.19934274)
6076.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 630-1,동래구,안락복개성심약국,,교차로,2001-07-01,129.1017762,35.19338985,POINT (129.1017762 35.19338985)
6077.0,일반신호 제어,2020-12-31,부산광역시 동래구 사직동 632-4,동래구,사직로얄맨션2차,,단일로,2000-10-01,129.0580113,35.20213651,POINT (129.0580113 35.20213651)
6079.0,일반신호 제어,2020-12-31,부산광역시 동래구 명륜동 235,동래구,동래향교,,교차로,1996-09-01,129.0839126,35.20755879,POINT (129.0839126 35.20755879)
6080.0,일반신호 제어,2020-12-31,부산광역시 동래구 복천동 381,동래구,동래구청앞,,단일로,2005-05-01,129.0835991,35.20546137,POINT (129.0835991 35.20546137)
6081.0,전자신호 제어,2020-12-31,부산광역시 동래구 명장동 321-44,동래구,명장7508부대(상수도사업본부),반송로,교차로,2010-10-01,129.103262,35.2082401,POINT (129.103262 35.2082401)
6082.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 469-18,동래구,안락천경정비공장입구,,교차로,1996-12-01,129.1122601,35.19883739,POINT (129.1122601 35.19883739)
6124.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 191-3,동래구,한국방송대학입구,,교차로,2001-03-01,129.0784642,35.21660331,POINT (129.0784642 35.21660331)
6125.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 210-81,동래구,제일은행앞,,교차로,2001-03-01,129.0797094,35.21856622,POINT (129.0797094 35.21856622)
6126.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 453-28,동래구,대궐갈비집앞,,교차로,2001-03-01,129.0801778,35.21578578,POINT (129.0801778 35.21578578)
6131.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 89-25,동래구,사직여중입구,,교차로,2002-06-01,129.0583084,35.19541857,POINT (129.0583084 35.19541857)
6135.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 448-1,동래구,안락1동 부산은행,,교차로,2003-01-01,129.104602,35.19934024,POINT (129.104602 35.19934024)
6136.0,일반신호 제어,2020-12-31,부산광역시 동래구 칠산동 215-1,동래구,내성초등학교,,교차로,2004-03-01,129.0896251,35.20357741,POINT (129.0896251 35.20357741)
6137.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 998-10,동래구,동래고교뒷편,,교차로,2006-11-01,129.0931529,35.20131014,POINT (129.0931529 35.20131014)
6138.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 970-8,동래구,사직동 쌍용아파트,,교차로,2004-08-01,129.056179,35.19464397,POINT (129.056179 35.19464397)
6139.0,일반신호 제어,2020-12-31,부산광역시 동래구 복천동 443-9,동래구,현대아파트후문(동래향교 옆),,교차로,2004-10-01,129.085285,35.20670819,POINT (129.085285 35.20670819)
6140.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 479-7,동래구,동래 롯데백화점옆,,단일로,2001-11-01,129.0775761,35.2134023,POINT (129.0775761 35.2134023)
6141.0,일반신호 제어,2020-12-31,부산광역시 동래구 명장동 272-7,동래구,복천고분군 인생문앞,,교차로,2006-11-01,129.0961776,35.20737611,POINT (129.0961776 35.20737611)
6142.0,일반신호 제어,2020-12-31,부산광역시 동래구 명장동 573-3,동래구,동래자동차매매단지,,단일로,2005-04-01,129.093627,35.21290665,POINT (129.093627 35.21290665)
6143.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 1240,동래구,안락주공205동,,교차로,2005-06-01,129.1076035,35.19476081,POINT (129.1076035 35.19476081)
6144.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 172-13,동래구,안락주공208동,,교차로,2005-06-01,129.1103259,35.19147284,POINT (129.1103259 35.19147284)
6145.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 152-111,동래구,안남초교,,교차로,2005-06-01,129.1072848,35.19231197,POINT (129.1072848 35.19231197)
6146.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 153-3,동래구,온천장소방서(허브스카이),,교차로,2006-11-01,129.0847842,35.22187393,POINT (129.0847842 35.22187393)
6147.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 1413-7,동래구,사직 스카이뷰 105동,,교차로,2005-10-01,129.0681116,35.20358908,POINT (129.0681116 35.20358908)
6148.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 1447-14,동래구,사직 스카이뷰 102동,,교차로,2005-10-01,129.0698775,35.20509681,POINT (129.0698775 35.20509681)
6149.0,일반신호 제어,2020-12-31,부산광역시 동래구 수안동 9-33,동래구,수안동 소방서앞,,교차로,2006-05-01,129.0841637,35.19837143,POINT (129.0841637 35.19837143)
6150.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 628-1,동래구,안락주공3단지 앞,,교차로,2006-05-01,129.1025214,35.1949064,POINT (129.1025214 35.1949064)
6151.0,일반신호 제어,2020-12-31,부산광역시 동래구 안락동 632-41,동래구,안락 한성기린아파트 옆,,교차로,2006-05-01,129.1007251,35.19361575,POINT (129.1007251 35.19361575)
6152.0,일반신호 제어,2020-12-31,부산광역시 동래구 칠산동 48-5,동래구,복천박물관,,단일로,2006-03-01,129.0920568,35.20801732,POINT (129.0920568 35.20801732)
6153.0,일반신호 제어,2020-12-31,부산광역시 동래구 온천동 1129-4,동래구,새들교밑삼거리,,교차로,2006-11-01,129.0667371,35.21100159,POINT (129.0667371 35.21100159)
6154.0,일반신호 제어,2020-12-31,부산광역시 동래구 명장동 산91-5,동래구,명장초교정문,,단일로,2006-09-01,129.097597,35.20757956,POINT (129.097597 35.20757956)
6155.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 979-2,동래구,사직여중입구,,교차로,2006-10-01,129.0532588,35.19469648,POINT (129.0532588 35.19469648)
6160.0,일반신호 제어,2020-12-31,부산광역시 동래구 수안동 40-13,동래구,유앤아이아파트,,교차로,2007-06-01,129.0895133,35.19521358,POINT (129.0895133 35.19521358)
6161.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 4-3,동래구,동래경찰서(신청사),,교차로,2007-01-01,129.0838189,35.20051982,POINT (129.0838189 35.20051982)
6162.0,일반신호 제어,2020-12-31,부산광역시 동래구 명장동 502-1,동래구,명서초등학교,,단일로,2008-09-01,129.1008753,35.21204765,POINT (129.1008753 35.21204765)
6163.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 277-4,동래구,동래시장,,단일로,2010-04-16,129.0865653,35.20141458,POINT (129.0865653 35.20141458)
6164.0,일반신호 제어,2020-12-31,부산광역시 동래구 사직동 602도,동래구,사직해운아파트1동,,교차로,2010-07-12,129.0549197,35.20000019,POINT (129.0549197 35.20000019)
6165.0,일반신호 제어,2020-12-31,부산광역시 동래구 수안동 39-12,동래구,삼한맨션,,교차로,2007-07-01,129.0869264,35.19638161,POINT (129.0869264 35.19638161)
6014.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 158-36,동래구,거학초교,,단일로,1997-02-01,129.0753933,35.19864805,POINT (129.0753933 35.19864805)
6015.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 56-13,동래구,사직1PB,,교차로,1997-02-01,129.0643737,35.20075563,POINT (129.0643737 35.20075563)
6016.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1266-22,동래구,금강초교,,교차로,1997-02-01,129.0652673,35.20191055,POINT (129.0652673 35.20191055)
6017.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1412-4,동래구,(구)부산백화점(남),,교차로,1997-02-01,129.0673478,35.20396539,POINT (129.0673478 35.20396539)
6018.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1421-20,동래구,(구)부산백화점(북),,교차로,1997-02-01,129.0684575,35.20567724,POINT (129.0684575 35.20567724)
6019.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1381-1,동래구,미남로타리,충렬대로,교차로,2007-09-01,129.0697408,35.20806358,POINT (129.0697408 35.20806358)
6020.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1426-15,동래구,동래광혜병원,충렬대로,교차로,1997-02-01,129.0714811,35.20677721,POINT (129.0714811 35.20677721)
6021.0,전자신호 제어,2020-12-31,부산광역시 동래구 온천동 1434-31,동래구,늘푸른주유소,,단일로,1997-02-01,129.0745472,35.20610101,POINT (129.0745472 35.20610101)
6022.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 665-8,동래구,농심메가마켓,,단일로,2009-03-10,129.0814095,35.20266866,POINT (129.0814095 35.20266866)
6023.0,전자신호 제어,2020-12-31,부산광역시 동래구 수안동 202-1,동래구,동래로타리,충렬대로,교차로,2010-12-01,129.0839023,35.20183509,POINT (129.0839023 35.20183509)
6024.0,전자신호 제어,2020-12-31,부산광역시 동래구 낙민동 237-2,동래구,동래고교,충렬대로,교차로,2018-10-17,129.0888873,35.20096103,POINT (129.0888873 35.20096103)
6025.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 748-2,동래구,안락로타리,충렬대로,교차로,2008-10-01,129.0967898,35.19819448,POINT (129.0967898 35.19819448)
6026.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 557-1,동래구,성암정형외과,,단일로,2018-10-17,129.1015204,35.19721405,POINT (129.1015204 35.19721405)
6027.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 606-21,동래구,남창주유소(동래한전),충렬대로,교차로,2018-10-17,129.1026504,35.19632039,POINT (129.1026504 35.19632039)
6028.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 268-3,동래구,(도남모방)뜨란체삼거리,충렬대로,교차로,2010-10-01,129.1091789,35.19513397,POINT (129.1091789 35.19513397)
6029.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 425-1,동래구,서원사거리,반송로,교차로,1997-02-01,129.0984613,35.20081135,POINT (129.0984613 35.20081135)
6030.0,전자신호 제어,2020-12-31,부산광역시 동래구 명장동 29-121,동래구,안락삼성아파트,반송로,교차로,1998-02-01,129.0993552,35.20276824,POINT (129.0993552 35.20276824)
6031.0,전자신호 제어,2020-12-31,부산광역시 동래구 명장동 57-6,동래구,조양맨션(세신실업),반송로,교차로,1998-02-01,129.1017994,35.20485523,POINT (129.1017994 35.20485523)
6032.0,전자신호 제어,2020-12-31,부산광역시 동래구 명장동 23-2,동래구,명장정수장(GS슈퍼),반송로,교차로,1998-02-01,129.1018416,35.20635114,POINT (129.1018416 35.20635114)
6034.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 102-7,동래구,사직운동장삼거리,,교차로,2002-03-01,129.0647531,35.19449667,POINT (129.0647531 35.19449667)
6035.0,일반신호 제어,2020-12-31,부산광역시 동래구 사직동 77-1,동래구,주택은행(동래농협),,단일로,1999-07-01,129.0618621,35.19847918,POINT (129.0618621 35.19847918)
6036.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 96-17,동래구,사직우체국(스파속셈학원),,단일로,1999-01-01,129.0652791,35.1969348,POINT (129.0652791 35.1969348)
6041.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 32-2,동래구,원동교주유소(안락SK뷰),충렬대로,교차로,1999-01-01,129.1116966,35.194561,POINT (129.1116966 35.194561)
6044.0,전자신호 제어,2020-12-31,부산광역시 동래구 낙민동 82-10,동래구,연안교,반송로,교차로,1999-01-01,129.0921328,35.19402716,POINT (129.0921328 35.19402716)
6046.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 152-12,동래구,여고초교,,단일로,2009-03-10,129.0709093,35.19837235,POINT (129.0709093 35.19837235)
6047.0,전자신호 제어,2020-12-31,부산광역시 동래구 사직동 151-1,동래구,학성여객,,교차로,2010-09-01,129.0707003,35.19917644,POINT (129.0707003 35.19917644)
